Country,Region,Points,Price,Grape
US,California,86,14.0,Chardonnay
US,Washington,86,14.0,Cabernet Franc
France,Loire Valley,86,22.0,Pinot Noir
France,Loire Valley,86,15.0,Sauvignon Blanc
France,Loire Valley,86,16.0,Pinot Noir-Gamay
France,Loire Valley,86,28.0,Sauvignon Blanc
US,California,86,20.0,Chardonnay
US,California,86,25.0,Chardonnay
US,California,86,44.0,Sangiovese-Cabernet Sauvignon
Spain,Spanish Islands,86,20.0,Listán Negro
US,Idaho,86,12.0,Pinot Gris
US,California,86,25.0,Pinot Noir
US,California,86,15.0,Chardonnay
US,California,86,26.0,Red Blend
Spain,Galicia,86,12.0,White Blend
Spain,Northern Spain,86,10.0,Garnacha
Italy,Tuscany,86,21.0,Red Blend
US,New York,86,50.0,Merlot
US,California,86,28.0,White Blend
US,California,86,40.0,Cabernet Sauvignon
US,Washington,86,25.0,Malbec
France,Loire Valley,86,30.0,Sauvignon Blanc
Spain,Catalonia,86,23.0,Grenache Blanc
Spain,Levante,86,15.0,Red Blend
France,Rhône Valley,86,17.0,Rosé
US,California,86,29.0,Chardonnay
Spain,Galicia,86,16.0,Albariño
US,Washington,94,65.0,Syrah
France,Rhône Valley,94,140.0,Viognier
US,Washington,94,89.0,Cabernet Sauvignon
US,Washington,94,60.0,Cabernet Sauvignon
US,California,94,55.0,Chardonnay
France,Rhône Valley,94,140.0,Syrah
US,Washington,94,22.0,Riesling
France,Burgundy,94,100.0,Pinot Noir
France,Burgundy,94,294.0,Pinot Noir
France,Burgundy,94,195.0,Pinot Noir
US,California,94,45.0,Red Blend
France,Burgundy,94,130.0,Pinot Noir
Italy,Sicily & Sardinia,94,65.0,Red Blend
Spain,Northern Spain,94,350.0,Tempranillo Blend
France,Burgundy,94,140.0,Chardonnay
France,Rhône Valley,94,100.0,Syrah
Spain,Northern Spain,94,300.0,Tempranillo
US,California,94,38.0,Syrah-Petite Sirah
France,Burgundy,94,175.0,Pinot Noir
US,California,94,27.0,Primitivo
France,Burgundy,94,166.0,Pinot Noir
US,Washington,94,39.0,Bordeaux-style Red Blend
Spain,Northern Spain,94,70.0,Tinta de Toro
France,Burgundy,94,300.0,Chardonnay
US,California,94,45.0,Cabernet Sauvignon
France,Burgundy,94,100.0,Pinot Noir
Italy,Southern Italy,94,70.0,Aglianico
France,Burgundy,93,105.0,Chardonnay
France,Burgundy,93,226.0,Pinot Noir
US,Oregon,89,38.0,Grenache
US,California,89,35.0,Red Blend
Spain,Catalonia,89,20.0,Sparkling Blend
Austria,Burgenland,89,13.0,Grüner Veltliner
US,California,89,20.0,Barbera
New Zealand,Central Otago,89,20.0,Riesling
Spain,Northern Spain,89,50.0,Tempranillo
New Zealand,Marlborough,89,20.0,Pinot Gris
New Zealand,Marlborough,89,14.0,Sauvignon Blanc
US,New York,89,40.0,Bordeaux-style Red Blend
Argentina,Mendoza Province,89,20.0,Malbec
US,California,89,24.0,Zinfandel
US,California,89,23.0,Sauvignon Blanc
Argentina,Mendoza Province,89,19.0,Bonarda
Italy,Lombardy,89,25.0,Turbiana
US,New York,89,34.0,Sparkling Blend
US,Washington,89,25.0,Sangiovese
US,California,89,35.0,Petite Sirah
Austria,Burgenland,89,13.0,Zweigelt
US,Washington,89,65.0,Cabernet Sauvignon
Italy,Veneto,89,14.0,Garganega
Austria,Burgenland,89,17.0,Pinot Blanc
Austria,Niederösterreich,89,14.0,Zweigelt
Italy,Sicily & Sardinia,89,20.0,Nero d'Avola
Spain,Andalucia,89,13.0,Palomino
US,Oregon,89,16.0,Rosé
US,California,89,16.0,Sauvignon Blanc
France,Alsace,87,18.0,Pinot Blanc
Italy,Sicily & Sardinia,87,23.0,Carricante
Australia,Australia Other,87,12.0,Chardonnay
Chile,Casablanca Valley,87,17.0,Chardonnay
US,California,87,30.0,Chardonnay
Germany,Mosel,87,11.0,Riesling
US,Oregon,87,19.0,Pinot Noir
US,California,87,12.0,Zinfandel
US,California,87,35.0,Cabernet Franc
US,California,86,22.0,Chardonnay
US,California,86,14.0,Malbec
US,California,86,35.0,Cabernet Sauvignon
US,California,86,23.0,Cabernet Sauvignon
US,California,86,19.0,Sauvignon Blanc
Chile,Bío Bío Valley,86,23.0,Pinot Noir
Italy,Southern Italy,86,17.0,Falanghina
Spain,Catalonia,86,15.0,Sparkling Blend
US,California,86,36.0,Cabernet Sauvignon
US,California,86,8.0,Merlot
Chile,Peumo,86,17.0,Carmenère
Romania,Romania,86,7.0,Chardonnay
France,France Other,86,10.0,Rosé
US,California,86,14.0,Sauvignon Blanc
US,California,86,11.0,Cabernet Sauvignon
US,California,86,25.0,Barbera
US,California,86,32.0,Syrah
US,Oregon,86,31.0,Merlot
Chile,Chile,86,11.0,Chardonnay
US,California,86,18.0,Chardonnay
France,Alsace,86,19.0,Pinot Noir
US,California,91,15.0,Pinot Noir
US,California,91,38.0,Rhône-style Red Blend
US,California,91,35.0,Pinot Noir
US,Oregon,91,20.0,Pinot Gris
US,California,91,22.0,Zinfandel
Italy,Tuscany,91,38.0,Red Blend
Italy,Tuscany,91,60.0,White Blend
US,California,91,70.0,Cabernet Sauvignon
US,California,91,27.0,Pinot Noir
Spain,Northern Spain,91,19.0,Mencía
Australia,South Australia,91,18.0,Chardonnay
US,Oregon,91,40.0,Pinot Noir
Australia,South Australia,91,25.0,Red Blend
US,California,91,38.0,Syrah
Spain,Northern Spain,91,40.0,Tempranillo Blend
Australia,South Australia,91,40.0,Shiraz
Spain,Northern Spain,91,48.0,Tempranillo Blend
France,Bordeaux,91,30.0,Bordeaux-style Red Blend
France,Bordeaux,91,35.0,Bordeaux-style Red Blend
France,Bordeaux,91,35.0,Bordeaux-style Red Blend
France,Bordeaux,91,20.0,Bordeaux-style Red Blend
France,Bordeaux,91,23.0,Bordeaux-style Red Blend
Italy,Tuscany,91,55.0,Red Blend
Italy,Tuscany,91,60.0,Sangiovese
US,California,91,20.0,Cabernet Sauvignon
France,Bordeaux,91,17.0,Bordeaux-style Red Blend
France,Bordeaux,91,29.0,Bordeaux-style Red Blend
France,Bordeaux,91,13.0,Bordeaux-style Red Blend
France,Alsace,91,25.0,Pinot Noir
France,Southwest France,85,12.0,Bordeaux-style White Blend
US,Oregon,85,19.0,Rosé
US,Oregon,85,17.0,Pinot Gris
France,Southwest France,85,18.0,Red Blend
France,Southwest France,85,11.0,White Blend
France,Southwest France,85,10.0,Rosé
US,California,85,25.0,Merlot
US,California,85,10.0,Sauvignon Blanc
Chile,Maule Valley,85,12.0,Red Blend
Spain,Northern Spain,84,16.0,Tempranillo Blend
Spain,Northern Spain,84,13.0,Tempranillo Blend
US,California,84,24.0,Cabernet Sauvignon
US,California,84,15.0,Chardonnay
France,Southwest France,84,11.0,Rosé
France,Southwest France,84,12.0,Colombard-Sauvignon Blanc
Chile,Limarí Valley,84,12.0,Sauvignon Blanc
Chile,Colchagua Valley,84,10.0,Viognier-Chardonnay
Spain,Northern Spain,84,13.0,Sauvignon Blanc
France,Southwest France,84,11.0,Rosé
US,California,84,12.0,Pinot Noir
US,Oregon,84,40.0,Cabernet Franc
US,California,84,65.0,Cabernet Sauvignon
France,Southwest France,84,13.0,Bordeaux-style Red Blend
Chile,Maule Valley,84,8.0,Merlot
France,Southwest France,84,14.0,Malbec-Merlot
Spain,Northern Spain,84,16.0,Verdejo
France,Southwest France,84,10.0,Sauvignon Blanc
France,Southwest France,84,16.0,Rosé
Spain,Galicia,84,17.0,Albariño
US,California,87,20.0,Syrah
US,California,87,20.0,Chardonnay
Germany,Mosel,87,16.0,Riesling
US,California,87,23.0,Rhône-style White Blend
Germany,Mosel,87,20.0,Riesling
Australia,Victoria,87,14.0,Pinot Noir
US,Oregon,87,20.0,Pinot Noir
Germany,Pfalz,87,11.0,Gewürztraminer
France,Burgundy,87,18.0,Chardonnay
US,California,87,28.0,Sauvignon Blanc
Portugal,Douro,87,12.0,Portuguese Red
France,Champagne,87,30.0,Champagne Blend
France,Loire Valley,87,18.0,Rosé
US,California,87,26.0,Zinfandel
US,California,87,13.0,Merlot
US,California,87,24.0,Red Blend
Italy,Piedmont,87,35.0,Barbera
Argentina,Mendoza Province,87,15.0,Cabernet Sauvignon
US,California,87,10.0,Red Blend
Italy,Piedmont,87,25.0,Nebbiolo
Argentina,Mendoza Province,87,15.0,Malbec
Germany,Pfalz,87,43.0,St. Laurent
Spain,Northern Spain,87,13.0,Tempranillo
Germany,Pfalz,86,18.0,Rosé
Spain,Northern Spain,86,12.0,Tempranillo
Argentina,Mendoza Province,86,27.0,Red Blend
Spain,Northern Spain,86,30.0,Tempranillo Blend
US,California,86,45.0,Chardonnay
US,California,92,45.0,Chardonnay
Germany,Mosel,92,44.0,Riesling
US,California,92,60.0,Pinot Noir
US,California,92,27.0,Grenache Blanc
France,Alsace,92,27.0,Gewürztraminer
France,Alsace,92,46.0,Pinot Gris
US,California,92,90.0,Pinot Noir
US,Oregon,92,48.0,Pinot Noir
US,California,92,64.0,Chardonnay
Portugal,Alentejano,92,25.0,Portuguese White
US,California,92,25.0,Chardonnay
France,Alsace,92,57.0,Riesling
US,California,92,35.0,Chardonnay
Italy,Sicily & Sardinia,92,23.0,White Blend
France,Alsace,92,28.0,Gewürztraminer
US,California,92,125.0,Cabernet Sauvignon
Israel,Galilee,92,40.0,Cabernet Franc
Italy,Sicily & Sardinia,92,54.0,Nerello Mascalese
Italy,Sicily & Sardinia,92,44.0,Chardonnay
US,California,92,22.0,Sauvignon Blanc
US,Oregon,92,36.0,Pinot Noir
US,California,92,25.0,Riesling
US,California,92,25.0,Rhône-style Red Blend
Argentina,Mendoza Province,92,60.0,Malbec
US,Oregon,92,35.0,Pinot Noir
US,California,92,49.0,Red Blend
Italy,Sicily & Sardinia,92,30.0,Red Blend
Italy,Sicily & Sardinia,92,80.0,Red Blend
Spain,Galicia,92,24.0,Albariño
Argentina,Mendoza Province,92,40.0,Malbec
France,Alsace,88,25.0,Riesling
US,California,88,48.0,Cabernet Sauvignon
US,California,88,30.0,Cabernet Franc
Italy,Piedmont,88,39.0,Nebbiolo
France,Bordeaux,88,15.0,Bordeaux-style Red Blend
France,Bordeaux,88,40.0,Bordeaux-style Red Blend
France,Bordeaux,88,25.0,Bordeaux-style Red Blend
France,Bordeaux,88,17.0,Merlot
France,Bordeaux,88,35.0,Bordeaux-style Red Blend
France,Bordeaux,88,22.0,Bordeaux-style Red Blend
US,California,88,25.0,Zinfandel
Italy,Piedmont,88,48.0,Nebbiolo
US,Washington,88,25.0,Chardonnay
France,Alsace,88,20.0,Riesling
US,California,88,35.0,Syrah
US,New York,88,45.0,Cabernet Franc
Italy,Piedmont,88,39.0,Nebbiolo
US,California,88,35.0,Chardonnay
US,New York,88,30.0,Pinot Noir
US,New York,88,35.0,Bordeaux-style Red Blend
Italy,Piedmont,88,21.0,Nebbiolo
France,Bordeaux,88,40.0,Bordeaux-style Red Blend
France,Bordeaux,88,18.0,Bordeaux-style Red Blend
US,California,88,30.0,Cabernet Sauvignon
Chile,Aconcagua Valley,88,20.0,Cabernet Sauvignon
US,Washington,88,19.0,Syrah
US,Washington,88,15.0,Red Blend
US,Washington,88,15.0,Cabernet Sauvignon
US,California,88,39.0,Red Blend
Turkey,Turkey,86,15.0,Kuntra
US,Washington,86,18.0,Bordeaux-style White Blend
US,California,86,42.0,Pinot Noir
France,Loire Valley,86,30.0,Sauvignon Blanc
France,Loire Valley,86,16.0,Sauvignon Blanc
France,France Other,86,20.0,Jacquère
US,California,86,18.0,Viognier
France,Loire Valley,86,15.0,Sauvignon Blanc
France,Loire Valley,86,24.0,Cabernet Franc
France,Loire Valley,86,27.0,Sauvignon Blanc
France,Loire Valley,86,26.0,Sauvignon Blanc
France,Burgundy,86,22.0,Chardonnay
US,California,86,17.0,Pinot Noir
France,Loire Valley,86,25.0,Sauvignon Blanc
US,California,86,52.0,Pinot Noir
US,California,86,14.0,Tempranillo
France,Loire Valley,86,24.0,Rosé
US,California,86,28.0,Pinot Noir
Spain,Levante,86,11.0,Tempranillo
Spain,Catalonia,86,15.0,Red Blend
US,Washington,86,13.0,Pinot Gris
Italy,Tuscany,86,40.0,Red Blend
France,France Other,86,13.0,Rosé
Spain,Central Spain,86,30.0,White Blend
France,Burgundy,86,20.0,Chardonnay
France,Loire Valley,86,24.0,Sauvignon Blanc
US,New York,86,22.0,Bordeaux-style Red Blend
US,California,86,32.0,Malbec
Serbia,Fruška Gora,86,15.0,Portuguiser
Spain,Catalonia,86,13.0,Tempranillo Blend
France,Burgundy,86,22.0,Chardonnay
US,California,86,29.0,Cabernet Sauvignon
US,California,86,27.0,Chardonnay
Portugal,Douro,86,26.0,Portuguese Red
US,California,86,20.0,Chardonnay
US,California,86,22.0,Sauvignon Blanc
Italy,Northeastern Italy,86,13.0,Sauvignon
US,California,86,42.0,Chardonnay
France,Burgundy,86,30.0,Pinot Noir
Italy,Northeastern Italy,86,29.0,Pinot Grigio
US,California,86,22.0,Chardonnay
US,California,86,125.0,Cabernet Sauvignon
Italy,Northeastern Italy,86,10.0,White Blend
Italy,Veneto,86,11.0,Garganega
US,California,86,30.0,Pinot Noir
Italy,Veneto,86,29.0,Garganega
US,California,86,18.0,White Blend
Chile,Leyda Valley,86,12.0,Sauvignon Blanc
Italy,Tuscany,86,14.0,Red Blend
Chile,Maipo Valley,86,10.0,Cabernet Sauvignon
Italy,Veneto,86,27.0,Garganega
Chile,Maipo Valley,86,15.0,Merlot
US,California,86,11.0,Chardonnay
US,California,86,17.0,Zinfandel
US,California,86,23.0,Pinot Noir
US,California,86,27.0,Merlot
Portugal,Vinho Verde,86,12.0,Loureiro
US,California,86,20.0,Cabernet Sauvignon
US,California,86,40.0,Chardonnay
US,Washington,89,24.0,Sémillon
US,Washington,89,30.0,Merlot
US,Oregon,89,30.0,Pinot Noir
Austria,Niederösterreich,89,21.0,Zweigelt
US,Washington,89,32.0,Syrah
Italy,Sicily & Sardinia,89,20.0,Nero d'Avola
Spain,Andalucia,89,13.0,Palomino
US,Oregon,89,16.0,Rosé
US,California,89,16.0,Sauvignon Blanc
Italy,Northeastern Italy,89,39.0,White Blend
Italy,Northeastern Italy,89,28.0,Friulano
US,California,89,18.0,Sauvignon Blanc
Austria,Kamptal,89,17.0,Grüner Veltliner
France,Southwest France,89,17.0,Malbec
Austria,Niederösterreich,89,19.0,Zweigelt
Italy,Southern Italy,89,20.0,Falanghina
US,California,89,49.0,Chardonnay
Spain,Catalonia,89,18.0,Sparkling Blend
US,Oregon,89,56.0,Pinot Noir
US,Oregon,89,44.0,Pinot Noir
New Zealand,Gisborne,89,30.0,Chardonnay
US,California,89,29.0,Cabernet Sauvignon
New Zealand,Marlborough,89,17.0,Sauvignon Blanc
Argentina,Mendoza Province,89,17.0,Bonarda
Spain,Andalucia,89,20.0,Palomino
France,Provence,89,17.0,Rosé
France,Southwest France,89,20.0,Sauvignon Blanc
Italy,Sicily & Sardinia,86,13.0,White Blend
France,Alsace,86,12.0,Alsace white blend
US,Oregon,86,14.0,Pinot Gris
France,Alsace,86,29.0,Pinot Noir
Italy,Sicily & Sardinia,86,11.0,Sauvignon
US,Oregon,86,45.0,Chardonnay
US,Oregon,86,16.0,Pinot Gris
Spain,Northern Spain,86,14.0,Garnacha
US,California,86,22.0,Rhône-style Red Blend
Chile,Central Valley,86,11.0,Merlot
Chile,Colchagua Valley,86,12.0,Red Blend
Slovenia,Primorska,86,7.0,Pinot Grigio
Spain,Northern Spain,86,9.0,Verdejo-Viura
US,California,86,30.0,Malbec
Chile,Casablanca Valley,86,15.0,Pinot Noir
US,California,86,22.0,Sauvignon Blanc
Romania,Romania,86,9.0,Pinot Noir
Romania,Romania,86,7.0,Pinot Grigio
US,Oregon,86,35.0,Cabernet Sauvignon
France,Alsace,86,19.0,Pinot Blanc
Italy,Southern Italy,86,28.0,Fiano
France,France Other,86,10.0,Rosé
France,Bordeaux,86,10.0,Rosé
Spain,Northern Spain,86,12.0,Viura
Spain,Northern Spain,86,13.0,Tempranillo
Chile,Central Valley,86,11.0,Cabernet Sauvignon
Germany,Mosel,86,12.0,Riesling
US,California,91,40.0,Red Blend
France,Alsace,91,35.0,Gewürztraminer
Spain,Catalonia,91,29.0,Sparkling Blend
US,California,91,35.0,Pinot Noir
US,Oregon,91,23.0,Tempranillo
US,California,91,35.0,Pinot Noir
France,Alsace,91,90.0,Riesling
France,Alsace,91,48.0,Riesling
US,California,91,30.0,Pinot Noir
Australia,South Australia,91,120.0,Shiraz
Italy,Tuscany,91,32.0,Red Blend
US,Oregon,91,38.0,Pinot Noir
US,California,91,64.0,Cabernet Sauvignon
Italy,Tuscany,91,60.0,Red Blend
US,California,91,38.0,Mourvèdre
US,California,91,16.0,Zinfandel
US,California,91,37.0,Grenache
US,Oregon,91,55.0,Pinot Noir
US,Oregon,91,48.0,Pinot Noir
US,California,91,34.0,Rhône-style Red Blend
US,Oregon,91,65.0,Pinot Noir
US,California,91,48.0,Grenache
Italy,Tuscany,91,42.0,Sangiovese
US,Oregon,91,45.0,Pinot Noir
Italy,Tuscany,91,69.0,Sangiovese
Italy,Tuscany,91,105.0,Sangiovese
US,Oregon,91,48.0,Pinot Noir
Australia,South Australia,91,25.0,Cabernet Sauvignon
Italy,Tuscany,91,90.0,Sangiovese
France,Burgundy,93,128.0,Pinot Noir
US,California,93,48.0,Pinot Noir
France,Burgundy,93,70.0,Chardonnay
France,Burgundy,93,280.0,Pinot Noir
France,Burgundy,93,380.0,Chardonnay
Italy,Sicily & Sardinia,93,50.0,White Blend
US,California,93,85.0,Cabernet Sauvignon
US,California,93,50.0,Pinot Noir
US,Washington,93,50.0,Bordeaux-style Red Blend
US,California,93,61.0,Chardonnay
US,Washington,93,25.0,Malbec
Italy,Sicily & Sardinia,93,102.0,Nerello Mascalese
France,Rhône Valley,93,100.0,Viognier
France,Rhône Valley,93,135.0,Syrah
Spain,Catalonia,93,90.0,Red Blend
France,Rhône Valley,93,43.0,Rhône-style Red Blend
US,Washington,93,32.0,Merlot
France,Burgundy,93,280.0,Pinot Noir
France,Burgundy,93,740.0,Pinot Noir
France,Burgundy,93,85.0,Chardonnay
Italy,Southern Italy,93,90.0,Aglianico
France,Rhône Valley,93,120.0,Rhône-style White Blend
Italy,Sicily & Sardinia,93,60.0,Red Blend
US,California,93,28.0,Zinfandel
France,Burgundy,93,75.0,Pinot Noir
Spain,Northern Spain,93,65.0,Tempranillo
Spain,Catalonia,93,55.0,Grenache-Carignan
France,Burgundy,93,80.0,Chardonnay
France,Rhône Valley,93,108.0,Rhône-style White Blend
France,Burgundy,93,95.0,Chardonnay
Portugal,Alentejano,86,15.0,Syrah
Portugal,Alentejo,86,9.0,Portuguese Red
Argentina,Mendoza Province,86,15.0,Torrontés
Argentina,Mendoza Province,86,25.0,Red Blend
Spain,Northern Spain,86,25.0,Tempranillo Blend
France,Southwest France,86,10.0,Colombard
Portugal,Tejo,86,10.0,Touriga Nacional-Cabernet Sauvignon
US,Oregon,86,35.0,Petite Sirah
US,California,86,50.0,Chardonnay
US,Oregon,86,16.0,Pinot Gris
US,California,86,30.0,Viognier
Italy,Piedmont,86,27.0,Barbera
France,Burgundy,86,60.0,Chardonnay
Portugal,Alentejano,86,10.0,Portuguese White
Italy,Piedmont,86,29.0,Barbera
US,Oregon,86,14.0,Chardonnay
Portugal,Tejo,86,13.0,Touriga Nacional
Portugal,Tejo,86,15.0,Portuguese Red
Germany,Mosel,86,15.0,Riesling
France,Southwest France,86,12.0,Malbec
Spain,Galicia,86,16.0,Albariño
Germany,Rheinhessen,86,15.0,Gewürztraminer
US,California,86,20.0,Sangiovese
US,California,86,12.0,Moscato
France,Loire Valley,86,11.0,Sauvignon Blanc
Italy,Piedmont,86,17.0,Barbera
Germany,Mosel,86,15.0,Riesling
France,Burgundy,86,29.0,Chardonnay
Spain,Catalonia,86,26.0,White Blend
US,California,86,30.0,Chardonnay
Chile,Chile,84,23.0,Pinot Noir
Spain,Northern Spain,84,15.0,Tinto del Pais
Spain,Northern Spain,84,10.0,Tempranillo
Italy,Tuscany,84,55.0,Sangiovese
France,Southwest France,84,18.0,Malbec
US,California,84,15.0,Chardonnay
Spain,Levante,84,9.0,Monastrell
US,California,84,20.0,Petite Sirah
US,California,84,10.0,Pinot Grigio
Portugal,Vinho Verde,84,10.0,Portuguese White
Portugal,Vinho Verde,84,10.0,Portuguese White
France,Southwest France,84,12.0,Rosé
Spain,Northern Spain,84,13.0,Rosado
US,California,84,15.0,Zinfandel
US,California,84,12.0,Chardonnay
US,California,84,35.0,Cabernet Sauvignon
US,California,84,10.0,Riesling
Italy,Tuscany,84,13.0,Red Blend
France,Southwest France,84,14.0,Chardonnay
US,California,84,36.0,Merlot
France,Southwest France,84,13.0,Malbec
US,Oregon,84,18.0,Rosé
France,Southwest France,84,12.0,Bordeaux-style Red Blend
US,California,84,15.0,Chardonnay
Chile,Colchagua Valley,84,14.0,Carmenère
Italy,Tuscany,84,30.0,Sangiovese
Portugal,Tejo,84,9.0,Portuguese Red
Spain,Northern Spain,84,38.0,Tempranillo Blend
France,Southwest France,84,12.0,Rosé
Italy,Sicily & Sardinia,92,195.0,Carricante
US,Oregon,92,45.0,Pinot Noir
Israel,Galilee,92,25.0,Red Blend
France,Alsace,92,42.0,Gewürztraminer
France,Alsace,92,30.0,Gewürztraminer
US,California,92,45.0,Zinfandel
US,California,92,135.0,Cabernet Sauvignon
US,Oregon,92,32.0,Zinfandel
US,Oregon,92,55.0,Pinot Noir
France,Alsace,92,53.0,Gewürztraminer
US,California,92,25.0,Grenache
US,California,92,75.0,Red Blend
US,California,92,65.0,Cabernet Sauvignon
US,California,92,42.0,Tempranillo
Italy,Sicily & Sardinia,92,41.0,Nerello Mascalese
US,California,92,38.0,Zinfandel
US,California,92,90.0,Cabernet Sauvignon
US,California,92,39.0,Chardonnay
US,California,92,40.0,Pinot Noir
Germany,Mosel,92,70.0,Riesling
US,Oregon,92,30.0,Chardonnay
US,Oregon,92,85.0,Pinot Noir
Italy,Sicily & Sardinia,92,42.0,Red Blend
Italy,Sicily & Sardinia,92,25.0,Nerello Cappuccio
Germany,Rheingau,92,92.0,Riesling
Argentina,Mendoza Province,92,40.0,Malbec
New Zealand,Hawke's Bay,91,50.0,Red Blend
Germany,Nahe,91,69.0,Riesling
New Zealand,Hawke's Bay,91,50.0,Bordeaux-style Red Blend
US,Oregon,91,39.0,Pinot Noir
France,Loire Valley,86,24.0,Cabernet Franc
France,Loire Valley,86,27.0,Sauvignon Blanc
France,Loire Valley,86,26.0,Sauvignon Blanc
France,Burgundy,86,22.0,Chardonnay
US,New York,86,22.0,Bordeaux-style Red Blend
US,California,86,32.0,Malbec
Serbia,Fruška Gora,86,15.0,Portuguiser
Spain,Catalonia,86,13.0,Tempranillo Blend
France,Loire Valley,86,29.0,Rosé
US,California,86,56.0,Sangiovese
Spain,Catalonia,86,15.0,Sparkling Blend
France,Loire Valley,86,23.0,Sauvignon Blanc
Spain,Central Spain,86,9.0,Tempranillo
France,Loire Valley,86,20.0,Red Blend
Italy,Tuscany,86,45.0,Sangiovese
US,California,86,16.0,Pinot Noir
Spain,Catalonia,86,23.0,Grenache-Carignan
US,California,86,55.0,Pinot Noir
US,California,86,23.0,Merlot
Spain,Northern Spain,86,15.0,Tempranillo
US,Washington,86,13.0,Sauvignon Blanc
US,California,86,22.0,Vermentino
US,California,86,13.0,Cabernet Sauvignon
US,California,86,38.0,Tempranillo
US,California,86,40.0,Chardonnay
US,California,86,35.0,Syrah
Spain,Northern Spain,85,9.0,Garnacha-Syrah
